cpu,detail_buf,detail_code,detail_count,detail_dest_node,detail_dest_proc,detail_dest_thread,detail_file,detail_flags,detail_frompid,detail_gid_writer,detail_i_mode,detail_inode,detail_k__dev,detail_kgid,detail_kuid,detail_len,detail_msg,detail_pathname,detail_reply,detail_s_dev_inode,detail_sock,detail_topid,detail_transaction,detail_uid_inode,detail_uid_writer,event,flags,process,raw,tgid,tid,timestamp
2,549166369888,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8664,24371,24371,2900939.438077
2,549166372096,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8665,24371,24371,2900939.438262
2,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8667,24371,24371,2900939.438406
5,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8668,933,2676,2900939.438497
5,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8669,24371,24441,2900939.438649
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8670,933,1369,2900939.454534
0,549166369792,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8672,24371,24371,2900939.455473
0,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8673,24371,24371,2900939.455951
0,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722535,,,binder_transaction,.....,ndroid.systemui,8674,24371,24371,2900939.456077
0,549166369888,,8,,,,18446743526917863680,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8675,24371,24371,2900939.456357
5,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8677,933,2676,2900939.456751
0,549166372096,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8678,24371,24371,2900939.45677
5,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8679,24371,24441,2900939.456896
0,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8680,24371,24371,2900939.456994
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8681,933,1369,2900939.472225
5,549166369792,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8683,24371,24371,2900939.47328
5,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8684,24371,24371,2900939.473761
5,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722536,,,binder_transaction,.....,ndroid.systemui,8685,24371,24371,2900939.473881
5,549166369888,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8686,24371,24371,2900939.474104
5,549166372096,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8688,24371,24371,2900939.474328
2,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8689,933,2676,2900939.474381
5,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8690,24371,24371,2900939.474536
0,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8691,24371,24441,2900939.474594
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8692,933,1369,2900939.489597
4,549166369792,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8694,24371,24371,2900939.49047
4,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8695,24371,24371,2900939.490941
4,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722537,,,binder_transaction,.....,ndroid.systemui,8696,24371,24371,2900939.491063
4,549166369888,,8,,,,18446743526917863680,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8698,24371,24371,2900939.491283
0,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8699,933,2676,2900939.491406
4,549166372096,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8700,24371,24371,2900939.491507
4,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8701,24371,24371,2900939.491717
2,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8702,24371,24441,2900939.491721
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8703,933,1369,2900939.506256
4,549166369792,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8705,24371,24371,2900939.506986
4,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8706,24371,24371,2900939.507236
4,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722538,,,binder_transaction,.....,ndroid.systemui,8707,24371,24371,2900939.507299
4,549166369888,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8708,24371,24371,2900939.507458
4,549166372096,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8709,24371,24371,2900939.507739
5,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8711,933,2676,2900939.507858
0,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8712,24371,24441,2900939.507911
4,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8713,24371,24371,2900939.507937
1,493164251964,,4067,,,,18446743524070128512,,,,33056,4026532098,0,1000,0,,,kmsg,,20,,,,,,read_probe,d..1.,logd.klogd,8714,406,427,2900939.509184
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8715,933,1369,2900939.523133
4,549166369792,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8717,24371,24371,2900939.523788
4,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8718,24371,24371,2900939.524039
4,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722539,,,binder_transaction,.....,ndroid.systemui,8719,24371,24371,2900939.5241
4,549166369888,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8720,24371,24371,2900939.524261
4,549166372096,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8721,24371,24371,2900939.524458
4,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8723,24371,24371,2900939.524713
2,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8724,933,2676,2900939.524722
2,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8725,24371,24441,2900939.524862
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8726,933,1369,2900939.540064
4,549166369792,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8728,24371,24371,2900939.540711
4,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8729,24371,24371,2900939.540957
4,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722540,,,binder_transaction,.....,ndroid.systemui,8730,24371,24371,2900939.540993
4,549166369888,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8731,24371,24371,2900939.541156
4,549166372096,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8732,24371,24371,2900939.541353
4,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8733,24371,24371,2900939.541522
1,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8734,24371,24441,2900939.541525
1,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8736,933,2676,2900939.541757
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8737,933,1369,2900939.556954
5,549166369792,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8739,24371,24371,2900939.557579
5,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8740,24371,24371,2900939.557804
5,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722541,,,binder_transaction,.....,ndroid.systemui,8741,24371,24371,2900939.557845
5,549166369888,,8,,,,18446743526917863680,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8742,24371,24371,2900939.558003
5,549166372096,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8744,24371,24371,2900939.558321
4,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8745,933,2676,2900939.558358
5,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8746,24371,24371,2900939.55848
4,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8747,24371,24441,2900939.558484
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8748,933,1369,2900939.573894
5,549166369792,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8750,24371,24371,2900939.57452
5,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8751,24371,24371,2900939.574767
5,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722542,,,binder_transaction,.....,ndroid.systemui,8752,24371,24371,2900939.57483
5,549166369664,,8,,,,18446743526917863680,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8753,24371,24371,2900939.574985
5,549166372096,,8,,,,18446743524714048320,,,720966,384,9917,0,,,,,[eventfd],,13,,,,0,3012,write_probe,d..1.,ndroid.systemui,8754,24371,24371,2900939.575237
1,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8755,24371,24441,2900939.575318
5,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8756,24371,24371,2900939.575422
1,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8758,933,2676,2900939.575528
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8759,933,1369,2900939.590816
1,549166369792,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8761,24371,24371,2900939.591255
1,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8762,24371,24371,2900939.591543
1,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722543,,,binder_transaction,.....,ndroid.systemui,8763,24371,24371,2900939.591619
1,549166369888,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8764,24371,24371,2900939.591765
2,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8766,933,2676,2900939.591917
1,549166372096,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8767,24371,24371,2900939.591951
1,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8768,24371,24371,2900939.592142
0,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8769,24371,24441,2900939.592198
2,493164251964,,4067,,,,18446743524070128512,,,,33056,4026532098,0,1000,0,,,kmsg,,20,,,,,,read_probe,d..1.,logd.klogd,8770,406,427,2900939.592227
2,493164250928,,512,,,,18446743530377781888,,,,33060,17572652,0,0,0,,,cmdline,,20,,,,,,read_probe,d..1.,logd.klogd,8771,406,427,2900939.605304
2,493164251964,,4067,,,,18446743524070128512,,,,33056,4026532098,0,1000,0,,,kmsg,,20,,,,,,read_probe,d..1.,logd.klogd,8772,406,427,2900939.605462
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8773,933,1369,2900939.60788
2,549166369792,,8,,,,18446743524714048320,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,1000,write_probe,d..1.,ndroid.systemui,8775,24371,24371,2900939.608717
2,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8776,24371,24371,2900939.609239
2,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722544,,,binder_transaction,.....,ndroid.systemui,8777,24371,24371,2900939.609362
2,549166369744,,8,,,,18446743526917863680,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,1000,write_probe,d..1.,ndroid.systemui,8778,24371,24371,2900939.609615
2,549166372096,,8,,,,18446743524714048320,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,1000,write_probe,d..1.,ndroid.systemui,8779,24371,24371,2900939.609885
5,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8781,933,2676,2900939.610034
1,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8782,24371,24441,2900939.610045
2,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8783,24371,24371,2900939.610112
5,,,,,,,,,,,49663,53067,0,1005,1047,99,18446743799446453096,UNIX,,7,18446743525329481920,,,,,unix_dgram_sendmsg,d..1.,ULogGuardMonito,8784,1233,1487,2900939.615674
0,,,,,,,,,,,49663,24432,0,0,0,4079,18446743799038754168,UNIX,,7,18446743524130003520,,,,,unix_dgram_recvmsg,d..1.,logd.writer,8786,406,423,2900939.616262
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8787,933,1369,2900939.624558
5,549166369792,,8,,,,18446743524714048320,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,1005,write_probe,d..1.,ndroid.systemui,8789,24371,24371,2900939.625278
5,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8790,24371,24371,2900939.625614
5,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722545,,,binder_transaction,.....,ndroid.systemui,8791,24371,24371,2900939.625683
5,549166369888,,8,,,,18446743526917863680,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,1005,write_probe,d..1.,ndroid.systemui,8792,24371,24371,2900939.625871
0,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8794,933,2676,2900939.626001
5,549166372096,,8,,,,18446743524714048320,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,1005,write_probe,d..1.,ndroid.systemui,8795,24371,24371,2900939.62609
5,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8796,24371,24371,2900939.626253
1,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8797,24371,24441,2900939.626324
1,493164250928,,512,,,,18446743525624744768,,,,33060,17514138,0,0,0,,,cmdline,,20,,,,,,read_probe,d..1.,logd.klogd,8798,406,427,2900939.633147
1,493164251964,,4067,,,,18446743524070128512,,,,33056,4026532098,0,1000,0,,,kmsg,,20,,,,,,read_probe,d..1.,logd.klogd,8799,406,427,2900939.633306
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8800,933,1369,2900939.641474
2,549166369792,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8802,24371,24371,2900939.64214
2,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8803,24371,24371,2900939.642434
2,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722546,,,binder_transaction,.....,ndroid.systemui,8804,24371,24371,2900939.642481
2,549166369888,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8805,24371,24371,2900939.642675
2,549166372096,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8806,24371,24371,2900939.642895
0,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8807,24371,24441,2900939.642981
2,549166372240,,8,,,,18446743524714048320,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,ndroid.systemui,8808,24371,24371,2900939.643076
0,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8810,933,2676,2900939.643239
3,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8811,933,1369,2900939.659057
2,549166369792,,8,,,,18446743524714048320,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8813,24371,24371,2900939.660096
2,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8814,24371,24371,2900939.660761
2,,3,,15230990,933,0,,17,,,,,,,,,,,0,,,,25722547,,,binder_transaction,.....,ndroid.systemui,8815,24371,24371,2900939.660852
2,549166369744,,8,,,,18446743526917863680,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8816,24371,24371,2900939.66108
0,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8817,24371,24441,2900939.661345
0,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8819,933,2676,2900939.661629
2,,,,,,,,,,,49663,13489795,0,10188,10188,144,18446743799462673256,UNIX,,7,18446743524739861248,,,,,unix_dgram_sendmsg,d..1.,ndroid.systemui,8820,24371,24371,2900939.662918
2,,,,,,,,,,,49663,24432,0,0,0,4079,18446743799038754168,UNIX,,7,18446743524130003520,,,,,unix_dgram_recvmsg,d..1.,logd.writer,8822,406,423,2900939.663526
2,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8823,24371,24371,2900939.663785
2,,40,,15231417,24095,0,,17,,,,,,,,,,,0,,,,25722548,,,binder_transaction,.....,ndroid.systemui,8824,24371,24371,2900939.664898
2,549166370288,,8,,,,18446743526917863680,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8826,24371,24371,2900939.665587
5,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8827,24371,24441,2900939.666054
2,549166370160,,8,,,,18446743526917863680,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,ndroid.systemui,8828,24371,24371,2900939.667078
4,,,,,,,,,,,49663,13487022,0,1000,1000,81,18446743800263752552,UNIX,,7,18446743526245016000,,,,,unix_dgram_sendmsg,d..1.,binder:24095_F,8829,24095,25676,2900939.667407
5,467588753776,,8,,,,18446743526917863680,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,RenderThread,8831,24371,24441,2900939.667514
4,,,,,,,18446743526900307904,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:24095_F,8832,24095,25676,2900939.667785
5,,,,,,,18446743525829331456,,,,8630,1533,10485869,1003,1000,,,mali0,,17,,,,,,ioctl_probe,d..1.,RenderThread,8833,24371,24441,2900939.667897
5,,,,,,,18446743525829331456,,,,8630,1533,10485869,1003,1000,,,mali0,,17,,,,,,ioctl_probe,d..1.,RenderThread,8834,24371,24441,2900939.668161
3,,,,,,,,,,,49663,24432,0,0,0,4079,18446743799038754168,UNIX,,7,18446743524130003520,,,,,unix_dgram_recvmsg,d..1.,logd.writer,8835,406,423,2900939.668225
5,467588753552,,8,,,,18446743528172141760,,,655430,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,RenderThread,8836,24371,24441,2900939.668429
5,467112844120,,8,,,,18446743528172141760,,,,384,9917,0,0,0,,,[eventfd],,13,,,,,,read_probe,d..1.,mali-event-hand,8837,24371,24790,2900939.668793
5,,,,,,,18446743526200327040,,,,33204,4026534585,0,0,0,,,perf_ioctl,,20,,,,,,ioctl_probe,d..1.,RenderThread,8838,24371,24441,2900939.670836
2,,,,,,,,,,,49663,13489795,0,10188,10188,124,18446743799462673256,UNIX,,7,18446743524739861248,,,,,unix_dgram_sendmsg,d..1.,ndroid.systemui,8839,24371,24371,2900939.671997
2,,,,,,,,,,,49663,24432,0,0,0,4079,18446743799038754168,UNIX,,7,18446743524130003520,,,,,unix_dgram_recvmsg,d..1.,logd.writer,8841,406,423,2900939.672434
2,,,,,,,18446743526200327040,,,,33204,4026534585,0,0,0,,,perf_ioctl,,20,,,,,,ioctl_probe,d..1.,ndroid.systemui,8842,24371,24371,2900939.672736
2,,,,,,,,,,,49663,13489795,0,10188,10188,68,18446743799462673256,UNIX,,7,18446743524739861248,,,,,unix_dgram_sendmsg,d..1.,ndroid.systemui,8843,24371,24371,2900939.673024
2,,,,,,,,,,,49663,24432,0,0,0,4079,18446743799038754168,UNIX,,7,18446743524130003520,,,,,unix_dgram_recvmsg,d..1.,logd.writer,8845,406,423,2900939.67326
2,,,,,,,,,,,49663,13489795,0,10188,10188,115,18446743799462673256,UNIX,,7,18446743524739861248,,,,,unix_dgram_sendmsg,d..1.,ndroid.systemui,8846,24371,24371,2900939.673519
2,,,,,,,,,,,49663,24432,0,0,0,4079,18446743799038754168,UNIX,,7,18446743524130003520,,,,,unix_dgram_recvmsg,d..1.,logd.writer,8848,406,423,2900939.673776
2,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8849,24371,24371,2900939.67431
2,,8,,3373,933,0,,17,,,,,,,,,,,0,,,,25722549,,,binder_transaction,.....,ndroid.systemui,8850,24371,24371,2900939.674417
2,,,,,,,18446743524714045440,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,ndroid.systemui,8852,24371,24371,2900939.67526
2,,4,,15231417,24095,0,,18,,,,,,,,,,,0,,,,25722551,,,binder_transaction,.....,ndroid.systemui,8853,24371,24371,2900939.675299
3,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8855,933,2676,2900939.675719
0,,,,,,,,,,,49663,13486022,0,1003,1000,216,18446743799443438776,UNIX,,7,18446743524974079232,,,,,unix_dgram_sendmsg,d..1.,app,8856,933,1369,2900939.676006
3,,3,,821,912,0,,17,,,,,,,,,,,0,,,,25722552,,,binder_transaction,.....,binder:933_5,8857,933,2676,2900939.676045
3,,,,,,,18446743525038392576,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,binder:933_5,8860,933,2676,2900939.676589
2,466559891968,,8,,,,18446743526934737920,,,327750,384,9917,0,,,,,[eventfd],,13,,,,0,0,write_probe,d..1.,binder:24095_F,8861,24095,25676,2900939.676634
4,,,,,,,18446743524480507072,,,,8630,4,533725185,0,0,,,binder,,33,,,,,,ioctl_probe,d..1.,<...>,8862,912,950,2900939.676885
